cluster_id,analysis_order,model_short,model_id,reference_id,treatment,seed,strict_parseable,strict_correct,semantic_determinate,semantic_correct,cap_proxy,output_tokens
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,1,1,1,1,0,435
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,1,1,1,1,0,323
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2702,0,0,0,0,0,418
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2702,1,1,1,1,0,313
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2702,1,1,1,1,0,415
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2702,1,1,1,1,0,365
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,1,1,1,1,0,435
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,1,1,1,1,0,323
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2703,0,0,0,0,0,418
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2703,1,1,1,1,0,313
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2703,1,1,1,1,0,415
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2703,1,1,1,1,0,365
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,1,1,1,1,0,435
3b4a039fa413541eb442dfb63a5b2c73,254,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,1,1,1,1,0,323
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2701,1,1,1,1,0,551
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2701,1,0,1,0,0,396
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2701,1,0,1,0,0,358
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2701,1,0,1,0,0,163
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,1,0,1,0,0,593
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,1,0,1,0,0,156
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2702,1,1,1,1,0,551
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2702,1,0,1,0,0,396
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2702,1,0,1,0,0,358
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2702,1,0,1,0,0,163
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,1,0,1,0,0,593
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,1,0,1,0,0,156
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2703,1,1,1,1,0,551
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2703,1,0,1,0,0,396
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2703,1,0,1,0,0,358
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2703,1,0,1,0,0,163
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,1,0,1,0,0,593
3b4a039fa413541eb442dfb63a5b2c73,254,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,1,0,1,0,0,156
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2701,1,1,1,1,0,800
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2701,0,0,1,1,0,1291
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2701,1,0,1,0,0,1063
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2701,1,1,1,1,0,857
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,1,1,1,1,0,1104
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,1,1,1,1,0,697
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2702,1,1,1,1,0,800
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2702,0,0,1,1,0,1291
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2702,1,0,1,0,0,1063
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2702,1,1,1,1,0,857
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,1,1,1,1,0,1104
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,1,1,1,1,0,697
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2703,1,1,1,1,0,800
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2703,0,0,1,1,0,1291
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2703,1,0,1,0,0,1063
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2703,1,1,1,1,0,857
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,1,1,1,1,0,1104
3b4a039fa413541eb442dfb63a5b2c73,254,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,1,1,1,1,0,697
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2701,1,1,1,1,0,400
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2701,1,1,1,1,0,301
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2701,1,1,1,1,0,284
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2701,1,1,1,1,0,354
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,1,1,1,1,0,352
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,1,1,1,1,0,305
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2702,1,1,1,1,0,400
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2702,1,1,1,1,0,301
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2702,1,1,1,1,0,284
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2702,1,1,1,1,0,354
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,1,1,1,1,0,352
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,1,1,1,1,0,305
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2703,1,1,1,1,0,400
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2703,1,1,1,1,0,301
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2703,1,1,1,1,0,284
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2703,1,1,1,1,0,354
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,1,1,1,1,0,352
f17e09ac0f8562e86f60556da1465cc9,40,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,1,1,1,1,0,305
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2701,1,1,1,1,0,5
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2701,1,1,1,1,0,31
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2701,1,1,1,1,0,4
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2701,1,1,1,1,0,31
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,1,1,1,1,0,5
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,1,1,1,1,0,33
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2702,1,1,1,1,0,5
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2702,1,1,1,1,0,31
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2702,1,1,1,1,0,4
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2702,1,1,1,1,0,31
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,1,1,1,1,0,5
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,1,1,1,1,0,33
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2703,1,1,1,1,0,5
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2703,1,1,1,1,0,31
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2703,1,1,1,1,0,4
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2703,1,1,1,1,0,31
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,1,1,1,1,0,5
f17e09ac0f8562e86f60556da1465cc9,40,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,1,1,1,1,0,33
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2701,1,1,1,1,0,795
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2701,1,1,1,1,0,362
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2701,1,1,1,1,0,853
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2701,1,1,1,1,0,1135
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,1,1,1,1,0,613
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,1,1,1,1,0,394
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2702,1,1,1,1,0,795
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2702,1,1,1,1,0,362
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2702,1,1,1,1,0,853
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2702,1,1,1,1,0,1135
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,1,1,1,1,0,613
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,1,1,1,1,0,394
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2703,1,1,1,1,0,795
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2703,1,1,1,1,0,362
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2703,1,1,1,1,0,853
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2703,1,1,1,1,0,1135
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,1,1,1,1,0,613
f17e09ac0f8562e86f60556da1465cc9,40,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,1,1,1,1,0,394
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2701,0,0,1,1,0,1228
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2701,1,0,1,0,0,1891
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2701,0,0,1,1,0,2073
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2701,1,1,1,1,0,1199
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,0,0,1,1,0,1218
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,1,1,1,1,0,2332
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2702,0,0,1,1,0,1228
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2702,1,0,1,0,0,1891
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2702,0,0,1,1,0,2073
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2702,1,1,1,1,0,1199
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,0,0,1,1,0,1218
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,1,1,1,1,0,2332
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,BASE,T0_OFF,2703,0,0,1,1,0,1228
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,BASE,T1_SILENT_CHECK,2703,1,0,1,0,0,1891
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T0_OFF,2703,0,0,1,1,0,2073
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,MASK_SENTINEL,T1_SILENT_CHECK,2703,1,1,1,1,0,1199
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,0,0,1,1,0,1218
aed5de0718387720ad5c40d78adf4a7d,145,gemma,google/gemma-4-12B-it,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,1,1,1,1,0,2332
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2701,1,0,1,0,0,741
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2701,1,0,1,0,0,694
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2701,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2701,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,0,0,1,1,0,1845
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2702,1,0,1,0,0,741
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2702,1,0,1,0,0,694
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2702,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2702,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,0,0,1,1,0,1845
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T0_OFF,2703,1,0,1,0,0,741
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,BASE,T1_SILENT_CHECK,2703,1,0,1,0,0,694
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T0_OFF,2703,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,MASK_SENTINEL,T1_SILENT_CHECK,2703,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,0,0,1,1,0,1845
aed5de0718387720ad5c40d78adf4a7d,145,llama,meta-llama/Llama-3.1-8B-Instruct,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2703,0,0,0,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2701,0,0,1,1,0,3969
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2701,0,0,1,1,0,6686
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2701,0,0,1,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2701,0,0,1,1,0,6903
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2701,0,0,1,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2701,0,0,1,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2702,0,0,1,1,0,3969
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2702,0,0,1,1,0,6686
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2702,0,0,1,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2702,0,0,1,1,0,6903
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2702,0,0,1,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T1_SILENT_CHECK,2702,0,0,1,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T0_OFF,2703,0,0,1,1,0,3969
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,BASE,T1_SILENT_CHECK,2703,0,0,1,1,0,6686
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T0_OFF,2703,0,0,1,0,1,8192
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,MASK_SENTINEL,T1_SILENT_CHECK,2703,0,0,1,1,0,6903
aed5de0718387720ad5c40d78adf4a7d,145,deepseek,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,METADATA_TOKEN_MATCHED_TO_MASK,T0_OFF,2703,0,0,1,0,1,8192
